N_MODEL,HIDDEN_SIZE,N_LAYERS,DIRECTIONS,RECALL,PRECISION,F1,RECALL_WO_O,PRECISION_WO_O,F1_WO_O
GloVe_Model1,500,1,1,0.8762586436976829,0.8548471548524667,0.855367931137616,0.4528639618138425,0.6915128610659452,0.530122671124302
GloVe_Model2,500,2,1,0.872861822152129,0.8555021335822796,0.8484483388481501,0.43914081145584727,0.7057082940437712,0.5034622430347595
GloVe_Model3,500,3,1,0.8363459905374256,0.7879073013157601,0.8092218846899611,0.3914081145584726,0.3250815395852861,0.34599037413043865
GloVe_Model4,500,1,2,0.8994298192405678,0.8838288958429963,0.8869533192095373,0.568019093078759,0.7168221041159522,0.6228201116339186
GloVe_Model5,500,2,2,0.9219944195074609,0.9168575590576107,0.9165383991389234,0.6945107398568019,0.8225133042412744,0.7458705585324317
GloVe_Model6,500,3,2,0.9170205022443285,0.9169876765066359,0.9147948392713792,0.6885441527446301,0.8035217126594119,0.7360477764554595
GloVe_Model7,800,1,2,0.9079218731044523,0.8978159592440732,0.8956267730010908,0.6032219570405728,0.7742140013929647,0.6563447749338714
GloVe_Model8,800,2,2,0.9240567754458329,0.9197114763293075,0.9189178548345781,0.6861575178997613,0.8467424505310072,0.7540579845492837
GloVe_Model9,800,3,2,0.9273322819361883,0.9229215727072705,0.9235348012648854,0.7171837708830548,0.8348197692584486,0.7694572214077235
